,bus_name
5889,EDEN 2 1
5890,EDEN 2 2
5891,EDEN 2 3
5892,ELDORADO 4 1
5893,ELDORADO 4 2
5894,ELDORADO 4 3
5895,ELDORADO 4 4
5896,ELDORADO 4 5
5897,HEXT 2 1
5898,HEXT 2 2
5899,BARNHART 2 1
5900,BARNHART 2 2
5901,BARNHART 2 3
5902,OZONA 4 1
5903,OZONA 4 2
5904,OZONA 4 3
5905,FRUITVALE 1 1
5906,LARUE 1 1
5907,ATHENS 1 1
5908,MABANK 2 1
5909,LINDALE 1 1
5910,MALAKOFF 1 1
5911,MURCHISON 1 1
5912,VAN 1 1
5913,LINDALE 2 1
5914,BEN WHEELER 1 1
5915,BEN WHEELER 2 1
5916,TYLER 1 1
5917,BROWNSBORO 1 1
5918,LARUE 2 1
5919,FRANKSTON 1 1
5920,CAYUGA 1 1
5921,CANTON 1 1
5922,FRUITVALE 2 1
5923,CANTON 2 1
5924,GRAND SALINE 1 1
5925,EUSTACE 1 1
5926,ATHENS 2 1
5927,LARUE 3 1
5928,MINEOLA 1 1
5929,MURCHISON 2 1
5930,BEN WHEELER 3 1
5931,ALBA 1 1
5932,CHANDLER 1 1
5933,EDGEWOOD 1 1
5934,CUMBY 3 1
5935,CUMBY 4 1
5936,LONE OAK 5 1
5937,POINT 1 1
5938,EMORY 1 1
5939,EDGEWOOD 2 1
5940,DIBOLL 1 1
5941,CUSHING 1 1
5942,POLLOK 1 1
5943,NACOGDOCHES 1 1
5944,CUSHING 2 1
5945,SACUL 1 1
5946,ALTO 1 1
5947,ALTO 2 1
5948,WELLS 1 1
5949,RATCLIFF 1 1
5950,GARRISON 1 1
5951,DOUGLASS 1 1
5952,GARRISON 2 1
5953,GARRISON 3 1
5954,NACOGDOCHES 2 1
5955,DOUGLASS 2 1
5956,WODEN 1 1
5957,POLLOK 2 1
5958,LUFKIN 1 1
5959,LUFKIN 2 1
5960,CHIRENO 1 1
5961,ETOILE 1 1
5962,LUFKIN 3 1
5963,LUFKIN 4 1
5964,HUNTINGTON 1 1
5965,HUNTINGTON 2 1
5966,ZAVALLA 1 1
5967,CHESTER 1 1
5968,ZAVALLA 2 1
5969,POLLOK 3 1
5970,GARRISON 4 1
5971,DIBOLL 2 1
5972,MOUNT ENTERPRISE 1 1
5973,CUSHING 3 1
5974,WODEN 2 1
5975,NACOGDOCHES 3 1
5976,ETOILE 2 1
5977,CAYUGA 2 1
5978,KERENS 1 1
5979,PICKTON 1 1
5980,WINFIELD 1 1
5981,COOKVILLE 1 1
5982,COMO 1 1
5983,COOKVILLE 2 1
5984,BRASHEAR 1 1
5985,SULPHUR SPRINGS 1 1
5986,COMO 2 1
5987,QUITMAN 1 1
5988,MOUNT VERNON 1 1
5989,YANTIS 1 1
5990,QUITMAN 2 1
5991,WINNSBORO 1 1
5992,WINNSBORO 2 1
5993,QUITMAN 3 1
5994,SCROGGINS 1 1
5995,WINFIELD 2 1
5996,WINNSBORO 3 1
5997,ALBA 2 1
5998,ALBA 3 1
5999,MINEOLA 2 1
6000,HAWKINS 1 1
6001,SULPHUR SPRINGS 2 1
6002,SULPHUR SPRINGS 3 1
6003,DIKE 1 1
6004,MOUNT PLEASANT 1 1
6005,COOKVILLE 3 1
6006,HAWKINS 2 1
6007,TALCO 1 1
6008,MINEOLA 3 1
6009,WINFIELD 3 1
6010,WINFIELD 4 1
6011,BRASHEAR 2 1
6012,KIRVIN 2 1
6013,FAIRFIELD 1 1
6014,FAIRFIELD 2 1
6015,KIRVIN 3 1
6016,NEW SUMMERFIELD 1 1
6017,GALLATIN 1 1
6018,NEW LONDON 1 1
6019,LANEVILLE 1 1
6020,LONG BRANCH 1 1
6021,GALLATIN 2 1
6022,ARP 1 1
6023,OVERTON 1 1
6024,HENDERSON 1 1
6025,WINONA 1 1
6026,ARP 2 1
6027,ARP 3 1
6028,BULLARD 1 1
6029,BULLARD 2 1
6030,CUNEY 1 1
6031,TROUP 1 1
6032,HENDERSON 2 1
6033,HENDERSON 3 1
6034,LANEVILLE 2 1
6035,GALLATIN 3 1
6036,REKLAW 1 1
6037,REKLAW 2 1
6038,CUSHING 4 1
6039,RUSK 1 1
6040,MOUNT ENTERPRISE 2 1
6041,ARP 4 1
6042,EASTON 1 1
6043,NEW LONDON 2 1
6044,JACKSONVILLE 1 1
6045,KILGORE 1 1
6046,TATUM 1 1
6047,LONG BRANCH 2 1
6048,TROUP 2 1
6049,WINONA 2 1
6050,PATTONVILLE 1 1
6051,SULPHUR BLUFF 1 1
6052,BLOSSOM 1 1
6053,BAGWELL 1 1
6054,CLARKSVILLE 1 1
6055,BLOSSOM 2 1
6056,BLOSSOM 3 1
6057,LAKE CREEK 1 1
6058,DEPORT 1 1
6059,CLARKSVILLE 2 1
6060,CLARKSVILLE 3 1
6061,BOGATA 1 1
6062,BOGATA 2 1
6063,AVERY 1 1
6064,MOUNT PLEASANT 2 1
6065,AVERY 2 1
6066,COOPER 2 1
6067,AVERY 3 1
6068,BOGATA 3 1
6069,DETROIT 1 1
6070,BAGWELL 2 1
6071,OAKWOOD 1 1
6072,TENNESSEE COLONY 1 1
6073,GRAPELAND 1 1
6074,MONTALBA 1 1
6075,OAKWOOD 2 1
6076,NECHES 1 1
6077,ELKHART 1 1
6078,ELKHART 2 1
6079,OAKWOOD 3 1
6080,ELKHART 3 1
6081,LATEXO 1 1
6082,PALESTINE 1 1
6083,RUSK 2 1
6084,GRAPELAND 2 1
6085,GRAPELAND 3 1
6086,ELKHART 4 1
6087,LATEXO 2 1
6088,LATEXO 3 1
6089,KENNARD 1 1
6090,RATCLIFF 2 1
6091,MONTALBA 2 1
6092,PALESTINE 2 1
6093,TENNESSEE COLONY 2 1
6094,GRAPELAND 4 1
6095,CAYUGA 3 1
6096,NECHES 2 1
6097,NECHES 3 1
6098,RUSK 3 1
6099,TYLER 2 1
6100,TROUP 3 1
6101,TYLER 3 1
6102,TYLER 4 1
6103,HENDERSON 4 1
6104,TYLER 5 1
6105,TYLER 6 1
6106,QUITMAN 4 1
6107,NEW SUMMERFIELD 2 1
6108,WINONA 3 1
6109,KILGORE 2 1
6110,TYLER 7 1
6111,HENDERSON 5 1
6112,JACKSONVILLE 2 1
6113,BROWNSBORO 2 1
6114,JACKSONVILLE 3 1
6115,WINONA 4 1
6116,WHITEHOUSE 1 1
6117,TYLER 8 1
6118,TYLER 9 1
6119,HENDERSON 6 1
6120,HENDERSON 6 2
6121,HAWKINS 3 1
6122,TYLER 10 1
6123,TYLER 11 1
6124,TYLER 12 1
6125,TYLER 13 1
6126,TYLER 13 2
6127,ARP 5 1
6128,TYLER 14 1
6129,TATUM 2 1
6130,FRANKSTON 2 1
6131,HENDERSON 7 1
6132,WHITEHOUSE 2 1
6133,CHANDLER 2 1
6134,MINEOLA 4 1
6135,MINEOLA 5 1
6136,MINEOLA 5 2
6137,HAWKINS 4 1
6138,VAN 2 1
6139,LINDALE 3 1
6140,TYLER 15 1
6141,FLINT 1 1
6142,TYLER 16 1
6143,TYLER 17 1
6144,ARP 6 1
6145,NEW LONDON 3 1
6146,CHANDLER 3 1
6147,FLINT 2 1
6148,CUNEY 2 1
6149,FLINT 3 1
6150,FLINT 4 1
6151,WHITEHOUSE 3 1
6152,BULLARD 3 1
6153,BULLARD 4 1
6154,WHITEHOUSE 4 1
6155,EASTON 2 1
6156,HENDERSON 8 1
6157,MURCHISON 3 1
6158,MURCHISON 4 1
6159,JACKSONVILLE 4 1
6160,JACKSONVILLE 4 2
6161,TYLER 18 1
6162,TYLER 19 1
6163,LINDALE 4 1
6164,SULPHUR SPRINGS 4 1
6165,PARIS 8 1
6166,CLARKSVILLE 4 1
6167,MOUNT PLEASANT 3 1
6168,WINFIELD 5 1
6169,WINNSBORO 4 1
6170,PARIS 9 1
6171,BLOSSOM 4 1
6172,DEPORT 2 1
6173,TALCO 2 1
6174,MOUNT VERNON 2 1
6175,DAINGERFIELD 1 1
6176,MOUNT PLEASANT 4 1
6177,SULPHUR SPRINGS 5 1
6178,FAIRFIELD 3 1
6179,DIBOLL 3 1
6180,LUFKIN 5 1
6181,LUFKIN 6 1
6182,LUFKIN 7 1
6183,ZAVALLA 3 1
6184,SULPHUR SPRINGS 6 1
6185,ALBA 4 1
6186,EMORY 2 1
6187,YANTIS 2 1
6188,ELKHART 5 1
6189,FAIRFIELD 4 1
6190,PALESTINE 3 1
6191,PALESTINE 4 1
6192,CROCKETT 3 1
6193,PALESTINE 5 1
6194,GRAPELAND 5 1
6195,STREETMAN 1 1
6196,PALESTINE 6 1
6197,OAKWOOD 4 1
6198,LATEXO 4 1
6199,NACOGDOCHES 4 1
6200,NACOGDOCHES 5 1
6201,NACOGDOCHES 5 2
6202,NACOGDOCHES 5 3
6203,ALTO 3 1
6204,NACOGDOCHES 6 1
6205,NACOGDOCHES 7 1
6206,REKLAW 3 1
6207,RUSK 4 1
6208,MOUNT ENTERPRISE 3 1
6209,GARRISON 5 1
6210,TATUM 3 1
6211,WODEN 3 1
6212,EUSTACE 2 1
6213,MABANK 3 1
6214,ATHENS 3 1
6215,TRINIDAD 2 1
6216,WILLS POINT 3 1
6217,ATHENS 4 1
6218,EDGEWOOD 3 1
6219,GRAND SALINE 2 1
6220,CANTON 3 1
6221,TRINIDAD 3 1
6222,KERENS 2 1
6223,MALAKOFF 2 1
6224,BEN WHEELER 4 1
6225,ATHENS 5 1
6226,ATHENS 5 2
6227,TRINIDAD 4 1
6228,LUFKIN 8 1
6229,DIBOLL 4 1
6230,LUFKIN 9 1
6231,LUFKIN 10 1
6232,LUFKIN 11 1
6233,KENNARD 2 1
6234,LUFKIN 12 1
6235,WELLS 2 1
6236,POLLOK 4 1
6237,LUFKIN 13 1
6238,LUFKIN 14 1
6239,LUFKIN 15 1
6240,LUFKIN 16 1
6241,REKLAW 4 1
6242,REKLAW 4 2
6243,REKLAW 4 3
6244,REKLAW 4 4
6245,REKLAW 4 5
6246,REKLAW 4 6
6247,REKLAW 4 7
6248,TRINIDAD 5 1
6249,TRINIDAD 5 2
6250,TRINIDAD 5 3
6251,TRINIDAD 5 4
6252,TRINIDAD 5 5
6253,TATUM 4 1
6254,TATUM 4 2
6255,TATUM 4 3
6256,TATUM 4 4
6257,LONG BRANCH 3 1
6258,LONG BRANCH 3 2
6259,LONG BRANCH 3 3
6260,LONG BRANCH 3 4
6261,LONG BRANCH 3 5
6262,FAIRFIELD 5 1
6263,FAIRFIELD 5 2
6264,FAIRFIELD 5 3
6265,FAIRFIELD 5 4
6266,FAIRFIELD 5 5
6267,FAIRFIELD 5 6
6268,FAIRFIELD 5 7
6269,SACUL 2 1
6270,SACUL 2 2
6271,BLOSSOM 5 1
6272,BLOSSOM 5 2
6273,HILLSBORO 1 1
6274,WHITNEY 6 1
6275,BRANDON 1 1
6276,ITASCA 1 1
6277,PENELOPE 1 1
6278,ITASCA 2 1
6279,BYNUM 1 1
6280,MALONE 1 1
6281,HUBBARD 1 1
6282,MERTENS 1 1
6283,LEROY 1 1
6284,MILFORD 1 1
6285,MAYPEARL 1 1
6286,MIDLOTHIAN 1 1
6287,MIDLOTHIAN 2 1
6288,FORRESTON 1 1
6289,MERTENS 2 1
6290,FROST 1 1
6291,MILFORD 2 1
6292,MOUNT CALM 1 1
6293,LEROY 2 1
6294,KENNEDALE 10 1
6295,KENNEDALE 10 2
6296,KENNEDALE 11 1
6297,KENNEDALE 11 2
6298,KENNEDALE 12 1
6299,HURST 1 1
6300,KENNEDALE 13 1
6301,CEDAR HILL 1 1
6302,GRAND PRAIRIE 4 1
6303,GRAND PRAIRIE 5 1
6304,GRAND PRAIRIE 6 1
6305,GRAND PRAIRIE 7 1
6306,GRAND PRAIRIE 7 2
6307,GRAND PRAIRIE 8 1
6308,GRAND PRAIRIE 8 2
6309,GRAND PRAIRIE 9 1
6310,GRAND PRAIRIE 10 1
6311,GRAND PRAIRIE 10 2
6312,GRAND PRAIRIE 10 3
6313,GRAND PRAIRIE 10 4
6314,GRAND PRAIRIE 11 1
6315,GRAND PRAIRIE 11 2
6316,CEDAR HILL 2 1
6317,CEDAR HILL 2 2
6318,GRAND PRAIRIE 12 1
6319,IRVING 6 1
6320,IRVING 6 2
6321,GRAND PRAIRIE 13 1
6322,GRAND PRAIRIE 13 2
6323,IRVING 7 1
6324,GRAND PRAIRIE 14 1
6325,GRAND PRAIRIE 15 1
6326,GRAND PRAIRIE 16 1
6327,GRAND PRAIRIE 17 1
6328,IRVING 8 1
6329,IRVING 9 1
6330,GRAND PRAIRIE 18 1
6331,GRAND PRAIRIE 19 1
6332,GRAND PRAIRIE 20 1
6333,ARLINGTON 1 1
6334,ARLINGTON 2 1
6335,ARLINGTON 2 2
6336,MANSFIELD 1 1
6337,MANSFIELD 1 2
6338,ARLINGTON 3 1
6339,ARLINGTON 4 1
6340,ARLINGTON 5 1
6341,MANSFIELD 2 1
6342,MANSFIELD 3 1
6343,MANSFIELD 4 1
6344,KENNEDALE 14 1
6345,ARLINGTON 6 1
6346,ARLINGTON 6 2
6347,ARLINGTON 7 1
6348,MANSFIELD 5 1
6349,MANSFIELD 5 2
6350,MANSFIELD 6 1
6351,ARLINGTON 8 1
6352,MANSFIELD 7 1
6353,ARLINGTON 9 1
6354,ARLINGTON 10 1
6355,ARLINGTON 11 1
6356,CEDAR HILL 3 1
6357,CEDAR HILL 3 2
6358,HURST 2 1
6359,HURST 3 1
6360,ALVARADO 1 1
6361,ALVARADO 1 2
6362,GRANDVIEW 1 1
6363,GRANDVIEW 1 2
6364,VENUS 1 1
6365,VENUS 1 2
6366,GRANDVIEW 2 1
6367,ALVARADO 2 1
6368,GRANDVIEW 3 1
6369,GRANDVIEW 4 1
6370,ALVARADO 3 1
6371,COPPELL 7 1
6372,COPPELL 8 1
6373,GRAPEVINE 1 1
6374,GRAPEVINE 2 1
6375,COPPELL 9 1
6376,COPPELL 9 2
6377,COPPELL 10 1
6378,COPPELL 10 2
6379,COPPELL 10 3
6380,LEWISVILLE 6 1
6381,LEWISVILLE 6 2
6382,LEWISVILLE 6 3
6383,LEWISVILLE 6 4
6384,FLOWER MOUND 1 1
6385,LAKE DALLAS 5 1
6386,LAKE DALLAS 5 2
6387,LEWISVILLE 7 1
6388,FLOWER MOUND 2 1
6389,FLOWER MOUND 2 2
6390,FLOWER MOUND 3 1
6391,CEDAR HILL 4 1
6392,CEDAR HILL 4 2
6393,CEDAR HILL 4 3
6394,DUNCANVILLE 15 1
6395,DUNCANVILLE 15 2
6396,DUNCANVILLE 16 1
6397,CEDAR HILL 5 1
6398,CEDAR HILL 6 1
6399,CEDAR HILL 7 1
6400,MANSFIELD 8 1
6401,MANSFIELD 8 2
6402,LILLIAN 1 1
6403,LILLIAN 2 1
6404,LILLIAN 3 1
6405,LILLIAN 4 1
6406,LILLIAN 4 2
6407,VENUS 2 1
6408,MANSFIELD 9 1
6409,BEDFORD 1 1
6410,BEDFORD 1 2
6411,BEDFORD 1 3
6412,BEDFORD 2 1
6413,HURST 4 1
6414,HURST 4 2
6415,BEDFORD 3 1
6416,BEDFORD 3 2
6417,COLLEYVILLE 3 1
6418,COLLEYVILLE 3 2
6419,EULESS 1 1
6420,COLLEYVILLE 4 1
6421,BEDFORD 4 1
6422,EULESS 2 1
6423,EULESS 3 1
6424,EULESS 3 2
6425,COLLEYVILLE 5 1
6426,GRAPEVINE 3 1
6427,SOUTHLAKE 3 1
6428,SOUTHLAKE 3 2
6429,SOUTHLAKE 4 1
6430,GRAPEVINE 4 1
6431,GRAPEVINE 4 2
6432,SOUTHLAKE 5 1
6433,COLLEYVILLE 6 1
6434,COLLEYVILLE 7 1
6435,SOUTHLAKE 6 1
6436,FLOWER MOUND 4 1
6437,ARGYLE 4 1
6438,ARGYLE 5 1
6439,ARLINGTON 12 1
6440,ARLINGTON 13 1
6441,ARLINGTON 14 1
6442,ARLINGTON 14 2
6443,GRAND PRAIRIE 21 1
6444,HURST 5 1
6445,GRAND PRAIRIE 22 1
6446,GRAND PRAIRIE 22 2
6447,GRAND PRAIRIE 23 1
6448,GRAND PRAIRIE 23 2
6449,HURST 6 1
6450,ARLINGTON 15 1
6451,HURST 7 1
6452,HURST 8 1
6453,HURST 9 1
6454,HURST 9 2
6455,GRAND PRAIRIE 24 1
6456,DENTON 11 1
6457,HILLSBORO 2 1
6458,HILLSBORO 2 2
6459,ITASCA 3 1
6460,HUBBARD 2 1
6461,CEDAR HILL 8 1
6462,CEDAR HILL 9 1
6463,MIDLOTHIAN 3 1
6464,WAXAHACHIE 6 1
6465,MIDLOTHIAN 4 1
6466,MIDLOTHIAN 5 1
6467,MIDLOTHIAN 6 1
6468,MIDLOTHIAN 7 1
6469,MIDLOTHIAN 8 1
6470,MAYPEARL 2 1
6471,ITALY 2 1
6472,MIDLOTHIAN 9 1
6473,HURST 10 1
6474,HURST 10 2
6475,HURST 10 3
6476,HURST 10 4
6477,HURST 10 5
6478,VENUS 3 1
6479,VENUS 3 2
6480,VENUS 3 3
6481,VENUS 3 4
6482,VENUS 3 5
6483,VENUS 3 6
6484,VENUS 3 7
6485,VENUS 3 8
6486,COPPELL 11 1
6487,COPPELL 11 2
6488,COPPELL 11 3
6489,COPPELL 11 4
6490,COPPELL 11 5
6491,COPPELL 11 6
6492,EULESS 4 1
6493,EULESS 4 2
6494,STONEWALL 2 1
6495,STONEWALL 2 2
6496,JOHNSON CITY 1 1
6497,JOHNSON CITY 2 1
6498,BLANCO 1 1
6499,WIMBERLEY 1 1
6500,STONEWALL 3 1
6501,JOHNSON CITY 3 1
6502,HYE 1 1
6503,BLANCO 2 1
6504,HYE 2 1
6505,WILLOW CITY 3 1
6506,WAELDER 1 1
6507,GONZALES 1 1
6508,SWEET HOME 1 1
6509,HALLETTSVILLE 1 1
6510,WAELDER 2 1
6511,FLATONIA 1 1
6512,FLATONIA 2 1
6513,GONZALES 2 1
6514,COST 1 1
6515,GONZALES 3 1
6516,WESTHOFF 1 1
6517,GONZALES 4 1
6518,SHINER 1 1
6519,SHINER 2 1
6520,SHINER 3 1
6521,SWEET HOME 2 1
6522,SWEET HOME 3 1
6523,SWEET HOME 4 1
6524,CUERO 1 1
6525,YOAKUM 1 1
6526,YOAKUM 2 1
6527,YOAKUM 3 1
6528,HARWOOD 1 1
6529,FLATONIA 3 1
6530,SCHULENBURG 6 1
6531,MOULTON 1 1
6532,SCHULENBURG 7 1
6533,OAKLAND 2 1
6534,MOULTON 2 1
6535,HALLETTSVILLE 2 1
6536,HALLETTSVILLE 3 1
6537,HALLETTSVILLE 4 1
6538,HALLETTSVILLE 5 1
6539,EDNA 6 1
6540,WRIGHTSBORO 1 1
6541,CUERO 2 1
6542,COST 2 1
6543,HALLETTSVILLE 6 1
6544,YOAKUM 4 1
6545,MAXWELL 1 1
6546,DALE 2 1
6547,MARTINDALE 1 1
6548,LOCKHART 1 1
6549,DALE 3 1
6550,LULING 1 1
6551,ROSANKY 2 1
6552,WAELDER 3 1
6553,HARWOOD 2 1
6554,LULING 2 1
6555,LOCKHART 2 1
6556,DALE 4 1
6557,PRAIRIE LEA 1 1
6558,LEESVILLE 1 1
6559,PANDORA 1 1
6560,GILLETT 1 1
6561,NIXON 1 1
6562,SMILEY 1 1
6563,WRIGHTSBORO 2 1
6564,LEESVILLE 2 1
6565,JOHNSON CITY 4 1
6566,BLANCO 3 1
6567,CUERO 3 1
6568,YORKTOWN 1 1
6569,WESTHOFF 2 1
6570,NORDHEIM 2 1
6571,NORDHEIM 3 1
6572,CUERO 4 1
6573,YORKTOWN 2 1
6574,CUERO 5 1
6575,NURSERY 4 1
6576,EDNA 7 1
6577,NURSERY 5 1
6578,INEZ 4 1
6579,NURSERY 6 1
6580,CUERO 6 1
6581,YORKTOWN 3 1
6582,SWEET HOME 5 1
6583,SHINER 4 1
6584,LOCKHART 3 1
6585,GONZALES 5 1
6586,NIXON 2 1
6587,LULING 3 1
6588,MOULTON 3 1
6589,HALLETTSVILLE 7 1
6590,KYLE 1 1
6591,KYLE 1 2
6592,KYLE 2 1
6593,KYLE 2 2
6594,KYLE 3 1
6595,MANCHACA 12 1
6596,KYLE 4 1
6597,SEGUIN 1 1
6598,MC QUEENEY 1 1
6599,MC QUEENEY 2 1
6600,SEGUIN 2 1
6601,SEGUIN 3 1
6602,SEGUIN 4 1
6603,SEGUIN 5 1
6604,LA VERNIA 3 1
6605,LA VERNIA 3 2
6606,KINGSBURY 1 1
6607,KINGSBURY 2 1
6608,KINGSBURY 3 1
6609,KINGSBURY 4 1
6610,KINGSBURY 5 1
6611,LA VERNIA 4 1
6612,SEGUIN 6 1
6613,SEGUIN 6 2
6614,MC QUEENEY 3 1
6615,SEGUIN 7 1
6616,CANYON LAKE 1 1
6617,FISCHER 1 1
6618,SPRING BRANCH 5 1
6619,SPRING BRANCH 6 1
6620,CANYON LAKE 2 1
6621,CANYON LAKE 3 1
6622,CANYON LAKE 4 1
6623,FISCHER 2 1
6624,CANYON LAKE 5 1
6625,CANYON LAKE 5 2
6626,CANYON LAKE 6 1
6627,DRIPPING SPRINGS 8 1
6628,DRIPPING SPRINGS 9 1
6629,DRIFTWOOD 4 1
6630,DRIFTWOOD 5 1
6631,WIMBERLEY 2 1
6632,WIMBERLEY 2 2
6633,WIMBERLEY 3 1
6634,WIMBERLEY 4 1
6635,FISCHER 3 1
6636,WIMBERLEY 5 1
6637,DRIFTWOOD 6 1
6638,WIMBERLEY 6 1
6639,DRIFTWOOD 7 1
6640,DRIFTWOOD 7 2
6641,WIMBERLEY 7 1
6642,SAN MARCOS 1 1
6643,SAN MARCOS 1 2
6644,SAN MARCOS 2 1
6645,SAN MARCOS 2 2
6646,SAN MARCOS 2 3
6647,SAN MARCOS 3 1
6648,SAN MARCOS 3 2
6649,SAN MARCOS 4 1
6650,SAN MARCOS 5 1
6651,SAN MARCOS 5 2
6652,SAN MARCOS 6 1
6653,MARTINDALE 2 1
6654,MARTINDALE 3 1
6655,FENTRESS 1 1
6656,NEW BRAUNFELS 1 1
6657,NEW BRAUNFELS 2 1
6658,NEW BRAUNFELS 2 2
6659,NEW BRAUNFELS 3 1
6660,NEW BRAUNFELS 3 2
6661,NEW BRAUNFELS 4 1
6662,NEW BRAUNFELS 5 1
6663,NEW BRAUNFELS 6 1
6664,NEW BRAUNFELS 7 1
6665,NEW BRAUNFELS 8 1
6666,NEW BRAUNFELS 9 1
6667,CIBOLO 8 1
6668,NEW BRAUNFELS 10 1
6669,NEW BRAUNFELS 11 1
6670,NEW BRAUNFELS 12 1
6671,NEW BRAUNFELS 12 2
6672,NEW BRAUNFELS 12 3
6673,MC QUEENEY 4 1
6674,CIBOLO 9 1
6675,MARION 1 1
6676,CANYON LAKE 7 1
6677,CANYON LAKE 7 2
6678,MC QUEENEY 5 1
6679,MC QUEENEY 5 2
6680,MC QUEENEY 5 3
6681,MC QUEENEY 5 4
6682,MC QUEENEY 6 1
6683,MC QUEENEY 6 2
6684,COST 3 1
6685,COST 3 2
6686,GONZALES 6 1
6687,GONZALES 6 2
6688,SEGUIN 8 1
6689,SEGUIN 8 2
6690,SEGUIN 8 3
6691,SEGUIN 8 4
6692,SEGUIN 9 1
6693,SEGUIN 9 2
6694,GONZALES 7 1
6695,GONZALES 7 2
6696,GONZALES 7 3
6697,SEGUIN 10 1
6698,SEGUIN 10 2
6699,SEGUIN 10 3
6700,SEGUIN 10 4
6701,SEGUIN 10 5
6702,SAN MARCOS 7 1
6703,SAN MARCOS 7 2
6704,SAN MARCOS 7 3
6705,SAN MARCOS 7 4
6706,SAN MARCOS 7 5
6707,MARION 2 1
6708,MARION 2 2
6709,MARION 2 3
6710,MARION 2 4
6711,MARION 2 5
6712,MARION 2 6
6713,MARION 2 7
6714,NEW BRAUNFELS 13 1
6715,NEW BRAUNFELS 13 2
6716,DUNCANVILLE 14 1
