,F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX,PF,QF,PT,QT,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
5813,170495,170485,0.00092,0.00542,0.0057,313.8,313.8,313.8,0,0,1,0,0,15.22,12.04,-15.22,-12.62,0,0,0,0
5814,170488,170486,0.00175,0.012,0.00561,295.1,295.1,295.1,0,0,1,0,0,-42.02,13.03,42.05,-13.41,0,0,0,0
5815,170486,170495,0.00137,0.00889,0.00425,309.7,309.7,309.7,0,0,1,0,0,-78.45,6.31,78.53,-6.24,0,0,0,0
5816,170487,250035,0.00279,0.01986,0.04504,276.9,276.9,276.9,0,0,1,0,0,-13.16,-1.16,13.17,-3.62,0,0,0,0
5817,170488,170503,0.00064,0.00452,0.00307,281.2,281.2,281.2,0,0,1,0,0,2.96,7.09,-2.96,-7.41,0,0,0,0
5818,170505,170488,0.00195,0.01148,0.00341,304.7,304.7,304.7,0,0,1,0,0,49.76,-11.98,-49.72,11.9,0,0,0,0
5819,170488,170578,0.00231,0.0113,0.06538,313.8,313.8,313.8,0,0,1,0,0,81.27,-34.2,-81.11,28.02,0,0,0,0
5820,170489,170491,0.00664,0.03666,0.02904,278.4,278.4,278.4,0,0,1,0,0,39.31,1.97,-39.21,-4.58,0,0,0,0
5821,170489,170504,0.00216,0.01315,0.00547,278.3,278.3,278.3,0,0,1,0,0,23.07,-1.28,-23.06,0.75,0,0,0,0
5822,170490,170494,0.0048,0.02644,0.01661,302.1,302.1,302.1,0,0,1,0,0,-39.24,1.53,39.31,-2.9,0,0,0,0
5823,170491,170502,0.00032,0.00219,0.00231,263.6,263.6,263.6,0,0,1,0,0,15.61,-0.09,-15.61,-0.15,0,0,0,0
5824,170493,170527,0.00151,0.00897,0.00406,326.7,326.7,326.7,0,0,1,0,0,-116.46,-6.24,116.65,6.95,0,0,0,0
5825,170495,170505,0.00167,0.01017,0.00913,307.2,307.2,307.2,0,0,1,0,0,61.42,-9.72,-61.36,9.12,0,0,0,0
5826,170495,170527,0.00138,0.00895,0.01344,332.5,332.5,332.5,0,0,1,0,0,-188.47,-6.03,188.94,7.58,0,0,0,0
5827,170496,170502,0.00763,0.03563,0.01713,289.4,289.4,289.4,0,0,1,0,0,-14.57,-3.05,14.58,1.28,0,0,0,0
5828,170499,170498,0.00466,0.02003,0.0094,294.3,294.3,294.3,0,0,1,0,0,23.61,-6.23,-23.58,5.35,0,0,0,0
5829,170500,170513,0.00546,0.03484,0.05847,300.3,300.3,300.3,0,0,1,0,0,-6.89,5.31,6.9,-11.49,0,0,0,0
5830,170513,170501,0.00359,0.02074,0.0137,299.0,299.0,299.0,0,0,1,0,0,86.69,-0.34,-86.44,0.35,0,0,0,0
5831,170509,170506,0.00239,0.01336,0.00496,322.5,322.5,322.5,0,0,1,0,0,68.73,-3.2,-68.62,3.28,0,0,0,0
5832,170506,170510,0.00189,0.01091,0.00285,321.8,321.8,321.8,0,0,1,0,0,127.5,1.06,-127.21,0.32,0,0,0,0
5833,170508,170507,0.00173,0.00872,0.00528,301.0,301.0,301.0,0,0,1,0,0,106.75,12.58,-106.56,-12.18,0,0,0,0
5834,170508,170513,0.00145,0.00911,0.00373,322.4,322.4,322.4,0,0,1,0,0,-159.91,-14.15,160.26,15.98,0,0,0,0
5835,170514,170508,0.00074,0.0044,0.00274,300.6,300.6,300.6,0,0,1,0,0,-27.16,2.69,27.16,-2.95,0,0,0,0
5836,170509,170513,0.00239,0.01169,0.04964,331.6,331.6,331.6,0,0,1,0,0,-84.33,-2.1,84.49,-2.38,0,0,0,0
5837,170513,170512,0.00059,0.02925,0.0,522.0,522.0,522.0,1,0,1,0,0,-273.35,0.57,273.77,20.01,0,0,0,0
5838,170513,170512,0.00059,0.02925,0.0,522.0,522.0,522.0,1,0,1,0,0,-273.35,0.57,273.77,20.01,0,0,0,0
5839,170515,170516,0.0016,0.05203,0.0,197.8,197.8,197.8,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5840,170515,170531,0.00422,0.02411,0.04066,389.4,389.4,389.4,0,0,1,0,0,-231.92,29.76,234.13,-21.41,0,0,0,0
5841,170515,170531,0.00422,0.02411,0.04066,389.4,389.4,389.4,0,0,1,0,0,-231.92,29.76,234.13,-21.41,0,0,0,0
5842,170515,170543,0.00178,0.00759,0.01134,382.7,382.7,382.7,0,0,1,0,0,227.72,-31.66,-226.82,34.3,0,0,0,0
5843,170515,170543,0.00178,0.00759,0.01134,382.7,382.7,382.7,0,0,1,0,0,227.72,-31.66,-226.82,34.3,0,0,0,0
5844,170517,170518,0.00047,0.02358,0.0,679.9,679.9,679.9,1,0,1,0,0,-425.63,52.54,426.44,-11.98,0,0,0,0
5845,170517,170519,0.00035,0.02274,0.0,559.3,559.3,559.3,1,0,1,0,0,-317.45,33.65,317.79,-11.98,0,0,0,0
5846,170517,170526,0.00163,0.01749,0.44613,1172.4,1172.4,1172.4,0,0,1,0,0,113.17,-66.51,-112.94,20.95,0,0,0,0
5847,170521,170520,0.0003,0.02325,0.0,547.7,547.7,547.7,1,0,1,0,0,-383.46,4.96,383.87,27.26,0,0,0,0
5848,170521,170520,0.0003,0.02325,0.0,547.7,547.7,547.7,1,0,1,0,0,-383.46,4.96,383.87,27.26,0,0,0,0
5849,170520,170522,0.00056,0.03596,0.0,364.2,364.2,364.2,1,0,1,0,0,-64.67,-16.01,64.7,17.5,0,0,0,0
5850,170520,170523,0.00048,0.02717,0.0,398.0,398.0,398.0,1,0,1,0,0,-118.98,-19.56,119.04,23.25,0,0,0,0
5851,170520,170524,0.00061,0.03429,0.0,386.6,386.6,386.6,1,0,1,0,0,-90.91,-15.64,90.96,18.37,0,0,0,0
5852,170520,170525,0.0005,0.03211,0.0,364.0,364.0,364.0,1,0,1,0,0,-42.73,-18.9,42.74,19.55,0,0,0,0
5853,170527,170526,0.00068,0.04147,0.0,475.9,475.9,475.9,1,0,1,0,0,-201.63,-0.74,201.89,16.49,0,0,0,0
5854,170527,170526,0.00068,0.04147,0.0,475.9,475.9,475.9,1,0,1,0,0,-201.63,-0.74,201.89,16.49,0,0,0,0
5855,170526,170529,0.00076,0.03745,0.0,300.3,300.3,300.3,1,0,1,0,0,-39.1,0.01,39.11,0.52,0,0,0,0
5856,170526,170530,0.00047,0.03131,0.0,287.9,287.9,287.9,1,0,1,0,0,-35.36,-0.54,35.37,0.91,0,0,0,0
5857,170548,170526,0.002,0.02,0.28,1400.0,1400.0,1400.0,0,0,1,0,0,217.24,-25.32,-216.37,3.74,0,0,0,0
5858,170527,170528,0.00134,0.04236,0.0,266.2,266.2,266.2,1,0,1,0,0,-7.07,-4.14,7.07,4.17,0,0,0,0
5859,170527,170582,0.00219,0.01534,0.00341,299.1,299.1,299.1,0,0,1,0,0,92.06,-8.1,-91.89,8.96,0,0,0,0
5860,170531,170532,0.00137,0.04651,0.0,309.4,309.4,309.4,1,0,1,0,0,-52.58,-26.62,52.62,28.15,0,0,0,0
5861,170531,170533,0.00166,0.04616,0.0,308.3,308.3,308.3,1,0,1,0,0,-52.57,-26.51,52.62,28.02,0,0,0,0
5862,170556,170531,0.00168,0.01034,0.00342,312.7,312.7,312.7,0,0,1,0,0,218.89,-25.98,-218.11,30.37,0,0,0,0
5863,170556,170531,0.00168,0.01034,0.00342,312.7,312.7,312.7,0,0,1,0,0,218.89,-25.98,-218.11,30.37,0,0,0,0
5864,170534,170537,0.00104,0.03467,0.0,328.1,328.1,328.1,1,0,1,0,0,-68.96,-6.5,69.01,8.05,0,0,0,0
5865,170535,170537,0.0,0.01,0.0,52.0,52.0,52.0,1,0,1,0,0,34.5,4.14,-34.5,-4.03,0,0,0,0
5866,170536,170537,0.0,0.01,0.0,52.0,52.0,52.0,1,0,1,0,0,34.5,4.14,-34.5,-4.03,0,0,0,0
5867,170539,170538,0.00055,0.03211,0.0,465.9,465.9,465.9,1,0,1,0,0,-129.23,9.37,129.32,-4.41,0,0,0,0
5868,170539,170538,0.00055,0.03211,0.0,465.9,465.9,465.9,1,0,1,0,0,-129.23,9.37,129.32,-4.41,0,0,0,0
5869,170538,170540,0.00026,0.01464,0.0,366.5,366.5,366.5,1,0,1,0,0,-37.05,3.94,37.05,-3.76,0,0,0,0
5870,170538,170541,0.00094,0.04233,0.0,366.3,366.3,366.3,1,0,1,0,0,-49.98,2.7,50.0,-1.72,0,0,0,0
5871,170538,170542,0.00022,0.01235,0.0,369.4,369.4,369.4,1,0,1,0,0,-69.0,5.29,69.01,-4.74,0,0,0,0
5872,170548,170538,0.00037,0.00386,0.05244,1111.6,1111.6,1111.6,0,0,1,0,0,102.63,2.36,-102.6,-7.67,0,0,0,0
5873,170543,170544,0.00194,0.04936,0.0,204.4,204.4,204.4,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5874,170543,170545,0.0027,0.0753,0.0,203.3,203.3,203.3,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5875,170543,170546,0.00173,0.05113,0.0,205.6,205.6,205.6,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5876,170543,170547,0.00131,0.04494,0.0,205.0,205.0,205.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5877,170558,170543,0.00048,0.00305,0.00243,265.2,265.2,265.2,0,0,1,0,0,-87.93,-13.14,87.97,13.11,0,0,0,0
5878,170549,170548,0.00032,0.01808,0.0,469.9,469.9,469.9,1,0,1,0,0,-140.06,14.98,140.11,-11.68,0,0,0,0
5879,170549,170548,0.00032,0.01808,0.0,469.9,469.9,469.9,1,0,1,0,0,-140.06,14.98,140.11,-11.68,0,0,0,0
5880,170548,170550,0.0003,0.02014,0.0,477.1,477.1,477.1,1,0,1,0,0,-175.89,32.83,175.98,-26.88,0,0,0,0
5881,170548,170551,0.00034,0.02235,0.0,476.5,476.5,476.5,1,0,1,0,0,-100.03,29.12,100.06,-26.88,0,0,0,0
5882,170548,170552,0.00035,0.01847,0.0,431.4,431.4,431.4,1,0,1,0,0,-111.02,8.79,111.06,-6.68,0,0,0,0
5883,170548,170553,0.00042,0.02663,0.0,417.3,417.3,417.3,1,0,1,0,0,-100.52,6.74,100.56,-4.25,0,0,0,0
5884,170548,170554,0.00049,0.034,0.0,416.9,416.9,416.9,1,0,1,0,0,-131.9,7.7,131.98,-2.22,0,0,0,0
5885,170548,170555,0.00044,0.02698,0.0,431.2,431.2,431.2,1,0,1,0,0,-138.8,8.53,138.88,-3.71,0,0,0,0
5886,170549,250147,0.0062,0.03276,0.03378,308.3,308.3,308.3,0,0,1,0,0,69.3,-12.96,-69.02,10.77,0,0,0,0
5887,170556,170557,0.00228,0.06001,0.0,187.1,187.1,187.1,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5888,170566,170556,0.00522,0.03499,0.01157,286.9,286.9,286.9,0,0,1,0,0,-76.67,-0.62,76.97,1.37,0,0,0,0
5889,170558,170561,0.00134,0.03218,0.0,204.9,204.9,204.9,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5890,170559,170561,0.0,0.01,0.0,2.1,2.1,2.1,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5891,170560,170561,0.0,0.01,0.0,2.1,2.1,2.1,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5892,170562,170563,0.00046,0.02564,0.0,534.0,534.0,534.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5893,170562,170564,0.00064,0.02953,0.0,479.4,479.4,479.4,1,0,1,0,0,-97.96,59.38,98.04,-55.81,0,0,0,0
5894,170562,170565,0.00075,0.03856,0.0,478.7,478.7,478.7,1,0,1,0,0,-102.38,58.61,102.47,-53.68,0,0,0,0
5895,170566,170567,0.00213,0.08631,0.0,197.2,197.2,197.2,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5896,170568,170569,0.00304,0.0694,0.0,224.7,224.7,224.7,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5897,170570,170571,0.00192,0.06686,0.0,219.4,219.4,219.4,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5898,170570,170572,0.00057,0.00417,0.00113,249.0,249.0,249.0,0,0,1,0,0,-50.27,7.95,50.28,-7.98,0,0,0,0
5899,170572,170573,0.00218,0.05638,0.0,219.3,219.3,219.3,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5900,170574,170575,0.00222,0.05797,0.0,222.8,222.8,222.8,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5901,170576,170577,0.00119,0.03563,0.0,253.8,253.8,253.8,1,0,1,0,0,-8.63,-4.18,8.63,4.21,0,0,0,0
5902,170578,170579,0.00188,0.05647,0.0,253.5,253.5,253.5,1,0,1,0,0,-8.62,-3.57,8.63,3.62,0,0,0,0
5903,170580,170581,0.00258,0.0625,0.0,217.6,217.6,217.6,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5904,170582,170583,0.00144,0.04085,0.0,252.9,252.9,252.9,1,0,1,0,0,-8.63,-3.15,8.63,3.18,0,0,0,0
5905,170584,170585,0.00132,0.03853,0.0,226.3,226.3,226.3,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5906,180004,180001,0.00592,0.03084,0.00658,263.8,263.8,263.8,0,0,1,0,0,-2.65,-3.35,2.65,2.64,0,0,0,0
5907,180001,180053,0.00509,0.03166,0.02285,275.2,275.2,275.2,0,0,1,0,0,-15.25,-6.18,15.26,3.76,0,0,0,0
5908,180002,180004,0.00464,0.03195,0.01884,287.3,287.3,287.3,0,0,1,0,0,48.05,6.18,-47.95,-7.55,0,0,0,0
5909,180077,180002,0.00811,0.04338,0.02114,270.3,270.3,270.3,0,0,1,0,0,25.66,4.41,-25.61,-6.47,0,0,0,0
5910,180107,180002,0.00263,0.01235,0.00348,280.8,280.8,280.8,0,0,1,0,0,32.26,2.76,-32.24,-3.03,0,0,0,0
5911,180009,180005,0.0015,0.0093,0.00216,269.9,269.9,269.9,0,0,1,0,0,23.73,-20.03,-23.72,19.89,0,0,0,0
5912,180017,180005,0.00063,0.00318,0.00306,261.5,261.5,261.5,0,0,1,0,0,9.09,28.98,-9.08,-29.29,0,0,0,0
5913,180007,180006,0.002,0.01033,0.0022,260.6,260.6,260.6,0,0,1,0,0,-3.32,-7.91,3.32,7.69,0,0,0,0
5914,180006,180019,0.00147,0.00921,0.01038,253.0,253.0,253.0,0,0,1,0,0,21.66,-1.38,-21.66,0.3,0,0,0,0
5915,180006,180031,0.00102,0.00696,0.00207,279.1,279.1,279.1,0,0,1,0,0,-52.88,-9.7,52.91,9.66,0,0,0,0
5916,180007,180009,0.00128,0.00864,0.02371,264.9,264.9,264.9,0,0,1,0,0,-13.79,9.42,13.79,-11.94,0,0,0,0
5917,180007,180110,0.00133,0.00601,0.00328,270.3,270.3,270.3,0,0,1,0,0,-12.69,-7.81,12.7,7.47,0,0,0,0
5918,180008,180010,0.00095,0.00624,0.00653,242.5,242.5,242.5,0,0,1,0,0,4.64,11.42,-4.64,-12.11,0,0,0,0
5919,180008,180017,0.00046,0.00239,0.00452,259.5,259.5,259.5,0,0,1,0,0,-29.84,-16.22,29.84,15.76,0,0,0,0
5920,180009,180021,0.00153,0.00862,0.00394,283.0,283.0,283.0,0,0,1,0,0,-10.68,19.48,10.68,-19.86,0,0,0,0
5921,180009,180025,0.0008,0.00397,0.02828,268.5,268.5,268.5,0,0,1,0,0,-50.25,7.19,50.27,-10.13,0,0,0,0
5922,180010,180016,0.00022,0.00107,0.00065,247.4,247.4,247.4,0,0,1,0,0,-0.3,3.73,0.3,-3.8,0,0,0,0
5923,180110,180010,0.00115,0.00797,0.00334,272.5,272.5,272.5,0,0,1,0,0,31.68,-2.36,-31.67,2.08,0,0,0,0
5924,180011,180020,0.00139,0.00814,0.01045,246.8,246.8,246.8,0,0,1,0,0,-16.09,8.52,16.09,-9.62,0,0,0,0
5925,180011,180032,0.00168,0.00929,0.00318,248.7,248.7,248.7,0,0,1,0,0,17.75,6.1,-17.74,-6.41,0,0,0,0
5926,180011,180033,0.00323,0.02277,0.00417,252.5,252.5,252.5,0,0,1,0,0,-10.16,-17.41,10.17,17.05,0,0,0,0
5927,180012,180016,0.00081,0.00492,0.01304,252.1,252.1,252.1,0,0,1,0,0,14.5,-0.69,-14.5,-0.7,0,0,0,0
5928,180012,180020,0.00235,0.01054,0.00288,257.3,257.3,257.3,0,0,1,0,0,-24.8,-2.47,24.81,2.22,0,0,0,0
5929,180014,180013,0.00032,0.01574,0.0,406.3,406.3,406.3,1,0,1,0,0,-181.9,23.17,181.99,-18.31,0,0,0,0
5930,180013,180026,0.00084,0.01113,0.19917,1023.3,1023.3,1023.3,0,0,1,0,0,-181.99,4.02,182.25,-22.16,0,0,0,0
5931,180031,180014,0.00407,0.02359,0.00758,286.6,286.6,286.6,0,0,1,0,0,-64.41,-12.75,64.57,12.87,0,0,0,0
5932,180014,180033,0.00486,0.02057,0.02901,280.7,280.7,280.7,0,0,1,0,0,79.37,-11.83,-79.09,9.89,0,0,0,0
5933,180014,180052,0.00817,0.05127,0.02445,256.8,256.8,256.8,0,0,1,0,0,-13.11,-4.15,13.12,1.56,0,0,0,0
5934,180014,180065,0.00678,0.04391,0.03993,250.8,250.8,250.8,0,0,1,0,0,7.97,-1.6,-7.96,-2.72,0,0,0,0
5935,180089,180014,0.00432,0.02392,0.01216,253.0,253.0,253.0,0,0,1,0,0,-24.32,11.56,24.35,-12.73,0,0,0,0
5936,180014,180091,0.01515,0.06233,0.01535,233.7,233.7,233.7,0,0,1,0,0,13.65,-7.4,-13.62,5.86,0,0,0,0
5937,180015,180070,0.01002,0.04565,0.0855,303.0,303.0,303.0,0,0,1,0,0,91.38,-21.03,-90.59,15.28,0,0,0,0
5938,180015,180071,0.00462,0.02501,0.0175,269.5,269.5,269.5,0,0,1,0,0,-42.81,7.87,42.89,-9.35,0,0,0,0
5939,180015,180089,0.00304,0.02008,0.01501,267.5,267.5,267.5,0,0,1,0,0,-38.76,11.46,38.8,-12.79,0,0,0,0
5940,180015,180091,0.00692,0.04317,0.0468,226.5,226.5,226.5,0,0,1,0,0,-10.9,1.63,10.91,-6.69,0,0,0,0
5941,180017,180030,0.00067,0.00451,0.00262,288.1,288.1,288.1,0,0,1,0,0,-58.63,14.05,58.65,-14.18,0,0,0,0
5942,180024,180018,0.00344,0.014,0.00311,252.5,252.5,252.5,0,0,1,0,0,-28.61,-8.6,28.63,8.38,0,0,0,0
5943,180028,180018,0.00367,0.01967,0.01676,260.5,260.5,260.5,0,0,1,0,0,46.5,-8.16,-46.43,6.76,0,0,0,0
5944,180018,180065,0.00714,0.04042,0.15624,250.1,250.1,250.1,0,0,1,0,0,-7.71,-19.47,7.72,2.65,0,0,0,0
5945,180019,180032,0.00175,0.01215,0.00265,228.6,228.6,228.6,0,0,1,0,0,-2.34,-2.71,2.34,2.43,0,0,0,0
5946,180068,180020,0.004,0.02365,0.02003,295.8,295.8,295.8,0,0,1,0,0,64.25,-0.75,-64.1,-0.5,0,0,0,0
5947,180027,180021,0.00406,0.02611,0.0118,289.0,289.0,289.0,0,0,1,0,0,110.45,5.52,-109.98,-3.83,0,0,0,0
5948,180022,180058,0.00585,0.03571,0.00831,271.8,271.8,271.8,0,0,1,0,0,-45.32,13.5,45.44,-13.67,0,0,0,0
5949,180022,180071,0.00467,0.02896,0.04563,269.6,269.6,269.6,0,0,1,0,0,43.21,-13.72,-43.12,9.27,0,0,0,0
5950,180023,180024,0.00083,0.00471,0.00373,280.6,280.6,280.6,0,0,1,0,0,68.75,-3.77,-68.72,3.58,0,0,0,0
5951,180023,180027,0.00383,0.02209,0.02578,291.6,291.6,291.6,0,0,1,0,0,-85.95,-0.56,86.22,-0.69,0,0,0,0
5952,180025,180024,0.00163,0.00875,0.0044,275.1,275.1,275.1,0,0,1,0,0,-61.47,6.52,61.52,-6.68,0,0,0,0
5953,180027,180026,0.00026,0.01655,0.0,411.3,411.3,411.3,1,0,1,0,0,-217.82,-3.24,217.94,10.52,0,0,0,0
5954,180026,180129,0.00129,0.01436,0.24555,1121.1,1121.1,1121.1,0,0,1,0,0,-400.19,11.64,402.11,-16.98,0,0,0,0
5955,180060,180027,0.00288,0.01402,0.01871,245.1,245.1,245.1,0,0,1,0,0,-17.26,0.45,17.27,-2.43,0,0,0,0
5956,180028,180060,0.00668,0.04222,0.01518,243.9,243.9,243.9,0,0,1,0,0,-15.89,-0.56,15.9,-0.98,0,0,0,0
5957,180028,180084,0.00623,0.03272,0.02663,268.2,268.2,268.2,0,0,1,0,0,-39.52,7.52,39.61,-9.89,0,0,0,0
5958,180029,180062,0.00337,0.01855,0.01999,279.2,279.2,279.2,0,0,1,0,0,46.44,-9.46,-46.37,7.65,0,0,0,0
5959,180120,180029,0.00224,0.01281,0.0045,277.3,277.3,277.3,0,0,1,0,0,8.52,-8.01,-8.52,7.54,0,0,0,0
5960,180133,180029,0.00256,0.01546,0.01321,289.1,289.1,289.1,0,0,1,0,0,39.69,-2.84,-39.65,1.62,0,0,0,0
5961,180030,180061,0.01545,0.09941,0.04174,299.5,299.5,299.5,0,0,1,0,0,-81.85,8.08,82.83,-6.3,0,0,0,0
5962,180033,180055,0.01107,0.06384,0.16429,285.4,285.4,285.4,0,0,1,0,0,65.67,-27.68,-65.2,12.51,0,0,0,0
5963,180034,180118,0.01583,0.09455,0.11004,303.9,303.9,303.9,0,0,1,0,0,-72.96,13.64,73.78,-20.85,0,0,0,0
5964,180035,180037,0.01516,0.08999,0.05083,250.4,250.4,250.4,0,0,1,0,0,-17.75,0.92,17.79,-6.18,0,0,0,0
5965,180035,180041,0.01354,0.07054,0.05588,296.9,296.9,296.9,0,0,1,0,0,60.6,-16.5,-60.12,12.9,0,0,0,0
5966,180139,180035,0.02146,0.095,0.02332,285.4,285.4,285.4,0,0,1,0,0,40.64,-5.71,-40.31,4.61,0,0,0,0
5967,180036,180040,0.01378,0.07004,0.03224,281.3,281.3,281.3,0,0,1,0,0,-72.55,2.84,73.24,-2.82,0,0,0,0
5968,180084,180036,0.0225,0.14731,0.03456,268.4,268.4,268.4,0,0,1,0,0,-40.0,9.77,40.36,-11.09,0,0,0,0
5969,180037,180144,0.01718,0.07968,0.01955,260.9,260.9,260.9,0,0,1,0,0,-36.09,4.3,36.3,-5.45,0,0,0,0
5970,180038,180039,0.00846,0.04369,0.046,281.3,281.3,281.3,0,0,1,0,0,-56.79,7.57,57.05,-11.26,0,0,0,0
5971,180127,180038,0.00018,0.00085,0.00053,280.2,280.2,280.2,0,0,1,0,0,-56.79,7.54,56.79,-7.57,0,0,0,0
5972,180039,180098,0.01417,0.06529,0.02431,282.2,282.2,282.2,0,0,1,0,0,-61.38,10.28,61.89,-10.6,0,0,0,0
5973,180040,180113,0.00272,0.01567,0.05521,282.2,282.2,282.2,0,0,1,0,0,-73.24,2.82,73.37,-8.0,0,0,0,0
5974,180041,180051,0.01347,0.08718,0.05887,261.5,261.5,261.5,0,0,1,0,0,26.34,-7.92,-26.25,2.05,0,0,0,0
5975,180042,180099,0.01167,0.06919,0.1363,244.6,244.6,244.6,0,0,1,0,0,-2.57,-0.37,2.57,-14.63,0,0,0,0
5976,180042,180102,0.00988,0.05576,0.01438,243.9,243.9,243.9,0,0,1,0,0,2.57,0.37,-2.57,-1.95,0,0,0,0
5977,180044,180046,0.00398,0.12028,0.0,89.2,89.2,89.2,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5978,180044,180046,0.0,0.01,0.0,239.0,239.0,239.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5979,180044,180048,0.005,0.03551,0.0223,269.2,269.2,269.2,0,0,1,0,0,-46.82,7.92,46.93,-9.61,0,0,0,0
5980,180045,180046,0.0,0.01,0.0,75.0,75.0,75.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
5981,180078,180047,0.00809,0.04136,0.02502,298.0,298.0,298.0,0,0,1,0,0,56.91,-12.42,-56.66,10.97,0,0,0,0
5982,180049,180048,0.00472,0.0259,0.02119,233.1,233.1,233.1,0,0,1,0,0,23.15,-5.75,-23.13,3.58,0,0,0,0
5983,180048,180080,0.01257,0.08181,0.05278,271.8,271.8,271.8,0,0,1,0,0,-48.5,-0.07,48.77,-3.92,0,0,0,0
5984,180049,180074,0.0097,0.06164,0.03477,240.1,240.1,240.1,0,0,1,0,0,-31.45,2.74,31.54,-5.96,0,0,0,0
5985,180050,180079,0.01576,0.09871,0.08677,277.4,277.4,277.4,0,0,1,0,0,-34.27,3.69,34.45,-12.14,0,0,0,0
5986,180057,180052,0.00373,0.0209,0.00876,209.7,209.7,209.7,0,0,1,0,0,-19.07,2.08,19.08,-2.97,0,0,0,0
5987,180066,180052,0.00563,0.03895,0.00975,274.5,274.5,274.5,0,0,1,0,0,33.03,-1.86,-32.98,1.19,0,0,0,0
5988,180086,180053,0.00619,0.0395,0.01285,276.8,276.8,276.8,0,0,1,0,0,16.78,2.84,-16.76,-4.14,0,0,0,0
5989,180054,180107,0.0048,0.02315,0.0105,278.3,278.3,278.3,0,0,1,0,0,32.31,1.83,-32.26,-2.76,0,0,0,0
5990,180054,240035,0.01942,0.11055,0.11893,284.3,284.3,284.3,0,0,1,0,0,-37.11,-2.51,37.35,-9.23,0,0,0,0
5991,180055,180080,0.00779,0.04561,0.01943,292.0,292.0,292.0,0,0,1,0,0,64.89,-12.59,-64.59,12.27,0,0,0,0
5992,180059,180056,0.00944,0.05226,0.01572,206.4,206.4,206.4,0,0,1,0,0,6.66,-1.88,-6.66,0.17,0,0,0,0
5993,180075,180056,0.01231,0.05945,0.0198,229.0,229.0,229.0,0,0,1,0,0,-5.77,-1.69,5.78,-0.47,0,0,0,0
5994,180089,180057,0.006,0.04642,0.01599,236.1,236.1,236.1,0,0,1,0,0,-18.73,0.55,18.75,-2.15,0,0,0,0
5995,180058,180087,0.00358,0.02002,0.01294,319.0,319.0,319.0,0,0,1,0,0,-110.94,18.77,111.36,-17.84,0,0,0,0
5996,180058,180090,0.00532,0.03092,0.02559,296.1,296.1,296.1,0,0,1,0,0,64.87,-5.32,-64.67,3.74,0,0,0,0
5997,180067,180059,0.00836,0.0504,0.02443,235.0,235.0,235.0,0,0,1,0,0,13.32,-3.27,-13.3,0.66,0,0,0,0
5998,180087,180061,0.00672,0.03981,0.02223,266.1,266.1,266.1,0,0,1,0,0,-41.73,7.17,41.84,-8.93,0,0,0,0
5999,180127,180061,0.00549,0.0287,0.08062,308.8,308.8,308.8,0,0,1,0,0,126.06,-19.56,-125.25,15.03,0,0,0,0
6000,180062,180085,0.00261,0.01659,0.09737,278.0,278.0,278.0,0,0,1,0,0,-1.97,-17.6,1.98,6.97,0,0,0,0
6001,180062,180118,0.00352,0.02126,0.00797,273.2,273.2,273.2,0,0,1,0,0,-27.06,-3.57,27.08,2.85,0,0,0,0
6002,180063,180076,0.00313,0.02078,0.02066,307.3,307.3,307.3,0,0,1,0,0,90.74,-23.47,-90.49,22.88,0,0,0,0
6003,180064,180069,0.0064,0.03694,0.02274,261.8,261.8,261.8,0,0,1,0,0,-2.61,-2.5,2.61,0.0,0,0,0,0
6004,180064,180080,0.00825,0.05737,0.05376,226.7,226.7,226.7,0,0,1,0,0,-14.82,2.72,14.83,-8.5,0,0,0,0
6005,180086,180064,0.00715,0.0416,0.03041,276.9,276.9,276.9,0,0,1,0,0,-17.29,-2.98,17.31,-0.25,0,0,0,0
6006,180075,180066,0.00913,0.04916,0.02015,275.9,275.9,275.9,0,0,1,0,0,33.57,-3.47,-33.47,1.77,0,0,0,0
