bus_name,BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_KV,ZONE,VMAX,VMIN,LAM_P,LAM_Q,MU_VMAX,MU_VMIN
PREMONT 1 1,160041,1,30.3,7.15,0,7.47,4,1.0499065,26.04786,138.0,1,1.1,0.9,27.46,0.0,0,0
BEN BOLT 2 1,160042,1,2.49,0.3,0,0.0,4,1.050278,25.016704,138.0,1,1.1,0.9,27.46,0.0,0,0
KINGSVILLE 1 1,160043,1,1.48,0.08,0,0.0,4,1.0392722,24.562468,138.0,1,1.1,0.9,27.46,0.0,0,0
KINGSVILLE 2 1,160044,1,6.8,1.58,0,0.0,4,1.0377778,27.242019,138.0,1,1.1,0.9,27.46,0.0,0,0
SARITA 1 1,160045,1,0.23,0.04,0,0.0,4,1.046791,28.477525,138.0,1,1.1,0.9,27.46,0.0,0,0
RIVIERA 1 1,160046,1,2.26,0.75,0,0.0,4,1.0405967,28.684231,138.0,1,1.1,0.9,27.46,0.0,0,0
BISHOP 1 1,160047,1,0.77,0.22,0,0.0,4,1.0341779,23.598489,138.0,1,1.1,0.9,27.46,0.0,0,0
RIVIERA 2 1,160048,1,1.95,0.53,0,0.0,4,1.0389032,31.591798,138.0,1,1.1,0.9,27.46,0.0,0,0
AGUA DULCE 2 1,160049,1,1.23,0.22,0,0.0,4,1.0420361,22.710652,138.0,1,1.1,0.9,27.45,0.0,0,0
RIVIERA 3 1,160050,1,0.55,0.17,0,0.0,4,1.0394205,28.907196,138.0,1,1.1,0.9,27.46,0.0,0,0
GREGORY 1 1,160051,1,3.69,0.53,0,0.0,4,1.0332001,21.913614,138.0,1,1.1,0.9,27.46,0.0,0,0
ARANSAS PASS 3 1,160052,1,4.5,0.53,0,0.0,4,1.0333556,21.46576,138.0,1,1.1,0.9,27.46,0.0,0,0
PREMONT 2 1,160053,1,0.29,0.09,0,0.0,4,1.049219,26.65919,138.0,1,1.1,0.9,27.46,0.0,0,0
PREMONT 3 1,160054,1,0.45,0.08,0,0.0,4,1.0499792,26.022917,138.0,1,1.1,0.9,27.46,0.0,0,0
SANDIA 3 1,160055,1,2.56,0.83,0,0.0,4,1.0471818,22.765113,138.0,1,1.1,0.9,27.46,0.0,0,0
TYNAN 2 1,160056,1,3.01,0.9,0,0.0,4,1.0415513,20.970627,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 3 1,160057,1,1.4,0.53,0,0.0,4,1.027527,22.670695,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 4 1,160058,1,0.22,0.08,0,0.0,4,1.0240403,21.997032,138.0,1,1.1,0.9,27.46,0.0,0,0
BISHOP 2 1,160059,1,2.86,0.83,0,0.0,4,1.0405654,24.23451,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 5 1,160060,1,0.02,0.01,0,0.0,4,1.0238241,21.999596,138.0,1,1.1,0.9,27.46,0.0,0,0
ALICE 3 1,160061,1,3.16,0.45,0,0.0,4,1.0422975,22.78194,138.0,1,1.1,0.9,27.45,0.0,0,0
BAYSIDE 2 1,160062,1,0.02,0.0,0,0.0,4,1.0371987,16.653781,138.0,1,1.1,0.9,27.46,0.01,0,0
CORPUS CHRISTI 6 1,160063,1,1.02,0.15,0,0.0,4,1.0217871,22.384795,138.0,1,1.1,0.9,27.46,0.0,0,0
RIVIERA 4 1,160064,1,0.0,0.0,0,0.0,4,1.0238561,21.622722,138.0,1,1.1,0.9,27.46,0.0,0,0
WOODSBORO 1 1,160065,1,0.1,0.03,0,0.0,4,1.0370179,18.18237,138.0,1,1.1,0.9,27.46,0.0,0,0
INGLESIDE 1 1,160066,1,15.1,3.8,0,0.0,4,1.034347,22.387134,138.0,1,1.1,0.9,27.46,0.0,0,0
GOLIAD 1 1,160067,1,6.8,2.03,0,0.0,4,1.0367134,13.462725,138.0,1,1.1,0.9,27.46,0.0,0,0
WEESATCHE 1 1,160068,1,2.41,0.75,0,0.0,6,1.0308657,0.617235,138.0,1,1.1,0.9,27.45,0.01,0,0
MEYERSVILLE 1 1,160069,1,6.3,1.73,0,0.0,7,1.0297553,-2.268901,138.0,1,1.1,0.9,27.45,0.01,0,0
NORMANNA 1 1,160070,1,1.1,0.3,0,0.0,4,1.0402716,18.443043,138.0,1,1.1,0.9,27.45,0.0,0,0
MINERAL 1 1,160071,1,1.65,0.45,0,0.0,4,1.0442344,14.143419,138.0,1,1.1,0.9,27.45,0.0,0,0
BEEVILLE 1 1,160072,1,1.25,0.22,0,0.0,4,1.0417316,18.425125,138.0,1,1.1,0.9,27.45,0.0,0,0
NORMANNA 2 1,160073,1,0.73,0.06,0,0.0,4,1.0405388,15.826561,138.0,1,1.1,0.9,27.45,0.0,0,0
RUNGE 4 1,160074,1,1.08,0.3,0,0.0,6,1.0429078,15.529244,138.0,1,1.1,0.9,27.45,0.0,0,0
GOLIAD 2 1,160075,1,4.5,0.9,0,0.0,4,1.0387777,14.745759,138.0,1,1.1,0.9,27.46,0.01,0,0
MEYERSVILLE 2 1,160076,1,1.09,0.3,0,0.0,7,1.0303223,-1.708827,138.0,1,1.1,0.9,27.45,0.01,0,0
FANNIN 1 1,160077,1,3.8,0.22,0,0.0,4,1.0367491,12.047173,138.0,1,1.1,0.9,27.46,0.0,0,0
TULETA 1 1,160078,1,0.38,0.1,0,0.0,4,1.0419029,16.943602,138.0,1,1.1,0.9,27.45,0.0,0,0
WOODSBORO 2 1,160079,1,2.86,0.75,0,0.0,4,1.0368693,18.684691,138.0,1,1.1,0.9,27.46,0.0,0,0
BEEVILLE 2 1,160080,1,0.0,0.0,0,0.0,4,1.0402212,19.776097,345.0,1,1.1,0.9,27.45,0.0,0,0
BEEVILLE 2 2,160081,1,8.8,1.73,0,0.0,4,1.0393176,19.019848,138.0,1,1.1,0.9,27.45,0.0,0,0
PETTUS 1 1,160082,1,2.64,0.15,0,0.0,6,1.045377,14.530136,138.0,1,1.1,0.9,27.45,0.0,0,0
BEEVILLE 3 1,160083,1,6.7,0.53,0,0.0,4,1.0391763,18.470122,138.0,1,1.1,0.9,27.45,0.0,0,0
BERCLAIR 1 1,160084,1,0.83,0.3,0,0.0,4,1.0405037,16.957029,138.0,1,1.1,0.9,27.46,0.0,0,0
BERCLAIR 2 1,160085,1,0.49,0.16,0,0.75,4,1.0386304,15.545967,138.0,1,1.1,0.9,27.46,0.0,0,0
GOLIAD 3 1,160086,1,0.68,0.2,0,0.0,7,1.0367295,14.002576,138.0,1,1.1,0.9,27.46,0.0,0,0
GOLIAD 4 1,160087,1,0.35,0.12,0,0.0,4,1.0379163,17.000713,138.0,1,1.1,0.9,27.46,0.0,0,0
WEESATCHE 2 1,160088,1,1.73,0.3,0,0.0,6,1.0303212,-0.832936,138.0,1,1.1,0.9,27.45,0.01,0,0
SKIDMORE 3 1,160089,1,0.23,0.04,0,0.0,4,1.0396382,16.824321,138.0,1,1.1,0.9,27.46,0.0,0,0
FANNIN 2 1,160090,1,0.14,0.03,0,0.0,7,1.0361869,14.590687,138.0,1,1.1,0.9,27.46,0.0,0,0
ALICE 4 1,160091,1,21.9,2.41,0,1.55,4,1.0397382,24.237524,138.0,1,1.1,0.9,27.46,0.0,0,0
ALICE 5 1,160092,1,0.0,0.0,0,-10.4,4,1.0390914,25.420935,345.0,1,1.1,0.9,27.46,0.0,0,0
ALICE 5 2,160093,1,42.2,14.8,0,0.0,4,1.039675,24.287864,138.0,1,1.1,0.9,27.46,0.0,0,0
BISHOP 3 1,160094,1,7.1,2.26,0,0.0,4,1.0396511,24.031474,138.0,1,1.1,0.9,27.46,0.0,0,0
MATHIS 3 1,160095,1,7.8,2.79,0,0.0,4,1.0430048,21.344243,138.0,1,1.1,0.9,27.46,0.0,0,0
ORANGE GROVE 4 1,160096,1,3.76,0.6,0,0.0,4,1.0477071,22.981633,138.0,1,1.1,0.9,27.46,0.0,0,0
KINGSVILLE 3 1,160097,1,29.3,7.5,0,0.0,4,1.0365191,25.941561,138.0,1,1.1,0.9,27.46,0.0,0,0
KINGSVILLE 4 1,160098,1,8.6,2.49,0,0.0,4,1.0372611,25.573209,138.0,1,1.1,0.9,27.46,0.0,0,0
ROBSTOWN 4 1,160099,1,0.03,0.01,0,0.0,4,1.0408373,21.61168,138.0,1,1.1,0.9,27.46,0.0,0,0
NURSERY 1 1,160100,1,10.1,3.61,0,0.0,7,1.0322087,7.741469,138.0,1,1.1,0.9,27.46,0.01,0,0
VANDERBILT 1 1,160101,1,3.16,0.68,0,0.0,7,1.0360813,2.740774,138.0,1,1.1,0.9,27.47,0.01,0,0
LOLITA 1 1,160102,1,6.2,1.65,0,0.0,7,1.0269465,0.467471,138.0,1,1.1,0.9,27.48,0.01,0,0
VANDERBILT 2 1,160103,1,4.07,1.35,0,0.0,7,1.0355928,2.346298,138.0,1,1.1,0.9,27.47,0.01,0,0
PORT LAVACA 1 1,160104,1,5.7,1.95,0,0.0,7,1.0315776,7.891642,138.0,1,1.1,0.9,27.46,0.01,0,0
NURSERY 2 1,160105,1,5.4,1.88,0,0.0,7,1.0332559,8.653853,138.0,1,1.1,0.9,27.46,0.01,0,0
VICTORIA 1 1,160106,1,1.8,0.22,0,5.27,7,1.0379065,10.313448,138.0,1,1.1,0.9,27.46,0.0,0,0
FANNIN 3 1,160107,1,4.6,1.65,0,0.0,4,1.0376341,10.694075,138.0,1,1.1,0.9,27.46,0.0,0,0
TIVOLI 1 1,160108,1,1.73,0.22,0,0.0,4,1.0353386,11.93076,138.0,1,1.1,0.9,27.46,0.01,0,0
AUSTWELL 1 1,160109,1,0.07,0.02,0,0.0,4,1.0341634,13.198509,138.0,1,1.1,0.9,27.46,0.01,0,0
ROCKPORT 1 1,160110,1,5.5,1.05,0,0.0,4,1.0314492,17.5196,138.0,1,1.1,0.9,27.46,0.0,0,0
INEZ 1 1,160111,1,2.03,0.38,0,0.0,7,1.0372928,0.771884,138.0,1,1.1,0.9,27.46,0.01,0,0
TELFERNER 1 1,160112,1,1.65,0.45,0,0.0,7,1.0373989,8.110653,138.0,1,1.1,0.9,27.46,0.0,0,0
VICTORIA 2 1,160113,1,8.5,1.43,0,0.0,7,1.0370925,9.926733,138.0,1,1.1,0.9,27.46,0.0,0,0
TELFERNER 2 1,160114,1,14.5,2.63,0,22.3,7,1.0404916,2.511178,138.0,1,1.1,0.9,27.46,0.01,0,0
BLOOMINGTON 1 1,160115,1,2.94,0.68,0,0.0,7,1.0345269,8.833799,138.0,1,1.1,0.9,27.46,0.01,0,0
INEZ 2 1,160116,1,0.83,0.15,0,0.0,7,1.0371982,3.889636,138.0,1,1.1,0.9,27.47,0.01,0,0
BLOOMINGTON 2 1,160117,1,7.7,2.71,0,0.0,7,1.037444,10.087057,138.0,1,1.1,0.9,27.46,0.0,0,0
PLACEDO 1 1,160118,1,1.35,0.45,0,-5.7,7,1.0389527,5.094229,138.0,1,1.1,0.9,27.47,0.01,0,0
PORT LAVACA 2 1,160119,1,3.39,0.38,0,0.0,7,1.0288539,6.858174,138.0,1,1.1,0.9,27.46,0.01,0,0
POINT COMFORT 1 1,160120,1,6.5,0.9,0,0.0,7,1.0350929,1.057076,138.0,1,1.1,0.9,27.49,0.01,0,0
MCFADDIN 1 1,160121,1,0.32,0.06,0,0.0,7,1.0370146,10.946219,138.0,1,1.1,0.9,27.46,0.0,0,0
SEADRIFT 1 1,160122,1,5.3,1.65,0,0.0,7,1.0370024,8.045068,138.0,1,1.1,0.9,27.46,0.01,0,0
PORT LAVACA 3 1,160123,1,2.18,0.75,0,0.0,7,1.0391476,5.638282,138.0,1,1.1,0.9,27.47,0.01,0,0
PORT LAVACA 4 1,160124,1,1.8,0.45,0,0.0,7,1.0381339,4.858038,138.0,1,1.1,0.9,27.47,0.01,0,0
PORT O CONNOR 1 1,160125,1,8.3,0.98,0,0.0,7,1.0380146,6.911899,138.0,1,1.1,0.9,27.46,0.01,0,0
REFUGIO 1 1,160126,1,0.26,0.09,0,0.0,4,1.0346569,11.388874,138.0,1,1.1,0.9,27.46,0.01,0,0
EDNA 4 1,160127,1,0.87,0.22,0,0.0,7,1.0330914,1.09662,138.0,1,1.1,0.9,27.46,0.01,0,0
LA SALLE 1 1,160128,1,0.21,0.03,0,0.0,7,1.0273003,5.919687,138.0,1,1.1,0.9,27.46,0.01,0,0
REFUGIO 2 1,160129,1,0.42,0.14,0,0.0,4,1.035219,15.453602,138.0,1,1.1,0.9,27.46,0.01,0,0
PLACEDO 2 1,160130,1,2.03,0.45,0,0.0,7,1.0327013,7.304079,138.0,1,1.1,0.9,27.46,0.01,0,0
FANNIN 4 1,160131,1,0.6,0.13,0,0.0,7,1.0334751,10.889609,138.0,1,1.1,0.9,27.46,0.01,0,0
AUSTWELL 2 1,160132,1,1.03,0.15,0,0.0,4,1.0340321,10.460433,138.0,1,1.1,0.9,27.46,0.01,0,0
INEZ 3 1,160133,1,0.27,0.08,0,0.0,7,1.0338263,-1.17832,138.0,1,1.1,0.9,27.46,0.01,0,0
AUSTWELL 3 1,160134,1,0.06,0.03,0,0.0,4,1.0363277,9.850251,138.0,1,1.1,0.9,27.46,0.01,0,0
FANNIN 5 1,160135,1,0.64,0.12,0,0.0,7,1.0335916,12.944741,138.0,1,1.1,0.9,27.46,0.0,0,0
PORT O CONNOR 2 1,160136,1,0.02,0.01,0,0.0,7,1.0372042,8.507385,138.0,1,1.1,0.9,27.46,0.01,0,0
TIVOLI 2 1,160137,1,3.98,1.28,0,0.0,7,1.0416111,6.310611,138.0,1,1.1,0.9,27.47,0.01,0,0
CORPUS CHRISTI 7 1,160138,1,33.3,3.98,0,0.0,4,1.0225823,20.476839,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 8 1,160139,1,0.0,0.0,0,0.0,4,1.0379983,24.079361,345.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 8 2,160140,1,143.6,68.71,0,0.0,4,1.0353897,23.189764,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 9 1,160141,1,29.0,7.5,0,0.0,4,1.0312896,20.34753,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 10 1,160142,1,31.8,11.4,0,0.0,4,1.0225392,20.947472,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 11 1,160143,1,28.0,3.09,0,0.0,4,1.0215473,20.714825,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 12 1,160144,1,24.1,0.98,0,0.0,4,1.0242606,21.084773,138.0,1,1.1,0.9,27.46,0.0,0,0
ODEM 3 1,160145,1,14.7,1.73,0,0.0,4,1.0334456,21.623628,138.0,1,1.1,0.9,27.46,0.0,0,0
ROBSTOWN 5 1,160146,1,24.3,1.5,0,0.0,4,1.0404136,21.401415,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 13 1,160147,1,26.3,9.0,0,0.0,4,1.0237251,20.865011,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 14 1,160148,1,28.8,5.2,0,0.0,4,1.0254321,20.690006,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 15 1,160149,1,34.9,12.6,0,0.0,4,1.0195679,20.614674,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 16 1,160150,1,4.42,1.58,0,0.0,4,1.025458,21.79077,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 17 1,160151,1,16.2,3.98,0,0.0,4,1.024138,22.078232,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 18 1,160152,1,29.5,4.25,0,0.0,4,1.0178191,20.756941,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 19 1,160153,1,34.9,9.3,0,0.0,4,1.0241539,21.89302,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 20 1,160154,1,21.3,3.16,0,0.0,4,1.0187388,20.686138,138.0,1,1.1,0.9,27.46,0.0,0,0
PORT ARANSAS 2 1,160155,1,19.2,6.2,0,0.0,4,1.0234574,22.005297,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 21 1,160156,1,52.5,4.07,0,112.49,4,1.0415239,19.978034,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 22 1,160157,1,53.5,15.4,0,0.0,4,1.021135,20.839969,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 23 1,160158,1,43.9,10.7,0,0.0,4,1.0219915,20.959324,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 24 1,160159,1,46.2,14.8,0,0.0,4,1.0230058,20.627914,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 25 1,160160,1,50.3,10.3,0,0.0,4,1.0258068,22.05473,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 26 1,160161,1,62.4,21.4,0,0.0,4,1.0223592,21.774207,138.0,1,1.1,0.9,27.46,0.0,0,0
ROBSTOWN 6 1,160162,1,12.6,4.07,0,0.0,4,1.0403689,21.101138,138.0,1,1.1,0.9,27.46,0.0,0,0
ODEM 4 1,160163,1,29.3,8.0,0,0.0,4,1.0352272,22.298978,138.0,1,1.1,0.9,27.46,0.0,0,0
EDNA 5 1,160164,1,17.3,6.2,0,0.0,7,1.0324184,0.578039,138.0,1,1.1,0.9,27.46,0.01,0,0
TIVOLI 3 1,160165,1,7.5,1.8,0,0.0,7,1.0407094,6.564021,138.0,1,1.1,0.9,27.47,0.01,0,0
POINT COMFORT 2 1,160166,1,4.9,1.8,0,0.0,7,1.0361956,3.227003,138.0,1,1.1,0.9,27.47,0.01,0,0
PORT LAVACA 5 1,160167,1,25.7,4.9,0,0.0,7,1.0296211,7.270001,138.0,1,1.1,0.9,27.46,0.01,0,0
VICTORIA 3 1,160168,1,28.8,6.5,0,19.35,7,1.0384152,9.089036,138.0,1,1.1,0.9,27.46,0.0,0,0
POINT COMFORT 3 1,160169,1,2.56,0.68,0,0.0,7,1.0332967,2.30647,138.0,1,1.1,0.9,27.47,0.01,0,0
VICTORIA 4 1,160170,1,14.3,1.35,0,0.0,7,1.0377162,9.560064,138.0,1,1.1,0.9,27.46,0.0,0,0
VICTORIA 5 1,160171,1,4.7,1.5,0,0.0,7,1.0371931,10.051842,138.0,1,1.1,0.9,27.46,0.0,0,0
VICTORIA 6 1,160172,1,18.8,5.5,0,0.0,7,1.032918,8.454247,138.0,1,1.1,0.9,27.46,0.0,0,0
VICTORIA 7 1,160173,1,30.3,9.7,0,0.0,7,1.0345646,9.099658,138.0,1,1.1,0.9,27.46,0.0,0,0
VICTORIA 8 1,160174,1,14.2,1.8,0,0.0,7,1.0350265,9.177615,138.0,1,1.1,0.9,27.46,0.0,0,0
POINT COMFORT 4 1,160175,1,30.5,10.8,0,0.0,7,1.0353612,2.640358,138.0,1,1.1,0.9,27.48,0.01,0,0
VICTORIA 9 1,160176,1,22.7,3.76,0,0.0,7,1.0355713,9.283798,138.0,1,1.1,0.9,27.46,0.0,0,0
BEEVILLE 4 1,160177,1,25.7,7.7,0,0.0,4,1.0379944,18.591371,138.0,1,1.1,0.9,27.45,0.0,0,0
BEEVILLE 5 1,160178,1,4.16,0.68,0,0.0,4,1.0382859,18.547908,138.0,1,1.1,0.9,27.45,0.0,0,0
INGLESIDE 2 1,160179,1,21.6,2.71,0,0.0,4,1.0353605,22.694621,138.0,1,1.1,0.9,27.46,0.0,0,0
PORTLAND 2 1,160180,1,12.6,4.6,0,0.0,4,1.0225977,22.171391,138.0,1,1.1,0.9,27.46,0.0,0,0
WOODSBORO 3 1,160181,1,14.9,3.31,0,0.0,4,1.0379447,16.640267,138.0,1,1.1,0.9,27.46,0.01,0,0
SINTON 3 1,160182,1,13.8,3.76,0,0.0,4,1.0379422,20.375893,138.0,1,1.1,0.9,27.46,0.0,0,0
FULTON 2 1,160183,1,28.0,6.3,0,0.0,4,1.0335244,22.023288,138.0,1,1.1,0.9,27.46,0.0,0,0
FULTON 3 1,160184,1,5.2,1.05,0,0.0,4,1.0330974,21.261024,138.0,1,1.1,0.9,27.46,0.0,0,0
INGLESIDE 3 1,160185,1,16.3,2.71,0,0.0,4,1.0340279,22.187948,138.0,1,1.1,0.9,27.46,0.0,0,0
ARANSAS PASS 4 1,160186,1,13.6,4.8,0,0.0,4,1.0262795,22.102071,138.0,1,1.1,0.9,27.46,0.0,0,0
GREGORY 2 1,160187,1,150.3,85.5,0,0.0,4,1.0172673,22.013965,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 27 1,160188,1,0.0,0.0,0,0.0,4,1.04,25.292886,345.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 27 2,160189,2,0.0,0.0,0,0.0,4,1.0377296,28.171057,13.8,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 27 3,160190,2,0.0,0.0,0,0.0,4,1.04,26.100193,18.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 27 4,160191,2,0.0,0.0,0,0.0,4,1.0385211,26.452335,13.8,1,1.1,0.9,27.46,0.0,0,0
VICTORIA 10 1,160192,1,0.0,0.0,0,0.0,7,1.0392648,12.421916,345.0,1,1.1,0.9,27.46,0.0,0,0
VICTORIA 10 2,160193,1,0.0,0.0,0,0.0,7,1.0382386,10.166893,138.0,1,1.1,0.9,27.46,0.0,0,0
VICTORIA 10 3,160194,2,0.0,0.0,0,0.0,7,1.04,13.826012,18.0,1,1.1,0.9,27.46,0.0,0,0
VICTORIA 10 4,160195,2,0.0,0.0,0,0.0,7,1.04,13.592054,13.2,1,1.1,0.9,27.46,0.0,0,0
NURSERY 3 1,160196,1,0.0,0.0,0,0.0,7,1.0400968,13.14864,345.0,1,1.1,0.9,27.46,0.0,0,0
NURSERY 3 2,160197,1,0.0,0.0,0,0.0,7,1.0393196,10.879396,138.0,1,1.1,0.9,27.46,0.0,0,0
NURSERY 3 3,160198,2,0.0,0.0,0,0.0,7,1.04,13.762164,13.8,1,1.1,0.9,27.46,0.0,0,0
NURSERY 3 4,160199,2,0.0,0.0,0,0.0,7,1.04,14.447107,13.8,1,1.1,0.9,27.46,0.0,0,0
NURSERY 3 5,160200,2,0.0,0.0,0,0.0,7,1.04,13.964051,22.0,1,1.1,0.9,27.46,0.0,0,0
NURSERY 3 6,160201,2,0.0,0.0,0,0.0,7,1.0400968,13.14864,18.0,1,1.1,0.9,27.46,0.0,0,0
NURSERY 3 7,160202,1,0.0,0.0,0,0.0,7,1.0400968,13.14864,13.8,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 28 1,160203,1,0.0,0.0,0,62.44,4,1.04,25.782632,345.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 28 2,160204,1,0.0,0.0,0,0.0,4,1.0314939,23.266736,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 28 3,160205,2,0.0,0.0,0,0.0,4,1.04,25.782632,13.8,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 28 4,160206,2,0.0,0.0,0,0.0,4,1.0411357,27.990688,18.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 28 5,160207,2,0.0,0.0,0,0.0,4,1.04,27.059118,13.8,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 28 6,160208,2,0.0,0.0,0,0.0,4,1.0398323,29.791192,13.8,1,1.1,0.9,27.46,0.0,0,0
FANNIN 6 1,160209,1,0.0,0.0,0,0.0,4,1.041,16.861061,345.0,1,1.1,0.9,27.46,0.0,0,0
FANNIN 6 2,160210,2,0.0,0.0,0,0.0,4,1.0407457,21.484049,22.0,1,1.1,0.9,27.46,0.0,0,0
TIVOLI 4 1,160211,1,0.0,0.0,0,0.0,7,1.0361198,8.252821,138.0,1,1.1,0.9,27.46,0.01,0,0
TIVOLI 4 2,160212,1,0.0,0.0,0,0.0,7,1.0361198,8.252821,13.8,1,1.1,0.9,27.46,0.01,0,0
BISHOP 4 1,160213,1,0.0,0.0,0,0.0,4,1.0400106,24.228446,138.0,1,1.1,0.9,27.46,0.0,0,0
BISHOP 4 2,160214,2,0.0,0.0,0,0.0,4,1.04,24.965885,13.8,1,1.1,0.9,27.46,0.0,0,0
POINT COMFORT 5 1,160215,1,0.0,0.0,0,-17.4,7,1.037526,7.218713,345.0,1,1.1,0.9,27.47,0.0,0,0
POINT COMFORT 5 2,160216,2,0.0,0.0,0,0.0,7,1.04,8.325183,13.8,1,1.1,0.9,27.47,0.0,0,0
POINT COMFORT 5 3,160217,2,0.0,0.0,0,0.0,7,1.04,8.498352,18.0,1,1.1,0.9,27.47,0.0,0,0
POINT COMFORT 5 4,160218,2,0.0,0.0,0,0.0,7,1.04,7.945303,13.8,1,1.1,0.9,27.47,0.0,0,0
POINT COMFORT 5 5,160219,2,0.0,0.0,0,0.0,7,1.04,7.997004,13.8,1,1.1,0.9,27.47,0.0,0,0
POINT COMFORT 5 6,160220,2,0.0,0.0,0,0.0,7,1.04,7.659186,13.8,1,1.1,0.9,27.47,0.0,0,0
POINT COMFORT 5 7,160221,2,0.0,0.0,0,0.0,7,1.04,8.597298,13.8,1,1.1,0.9,27.47,0.0,0,0
POINT COMFORT 5 8,160222,2,0.0,0.0,0,0.0,7,1.04,8.3594,13.8,1,1.1,0.9,27.47,0.0,0,0
POINT COMFORT 5 9,160223,2,0.0,0.0,0,0.0,7,1.04,8.369771,13.8,1,1.1,0.9,27.47,0.0,0,0
POINT COMFORT 5 10,160224,2,0.0,0.0,0,0.0,7,1.04,7.61522,13.8,1,1.1,0.9,27.47,0.0,0,0
BLOOMINGTON 3 1,160225,1,0.0,0.0,0,0.0,7,1.0376547,10.248878,138.0,1,1.1,0.9,27.46,0.0,0,0
BLOOMINGTON 3 2,160226,2,0.0,0.0,0,0.0,7,1.04,11.440363,18.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 29 1,160227,1,0.0,0.0,0,0.0,4,1.0357403,23.020444,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 29 2,160228,2,0.0,0.0,0,0.0,4,1.04,23.456876,13.8,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 30 1,160229,1,0.0,0.0,0,0.0,4,1.0232464,20.460204,138.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 30 2,160230,2,0.0,0.0,0,0.0,4,1.0232464,20.460204,18.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 30 3,160231,2,0.0,0.0,0,0.0,4,1.0232464,20.460204,18.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 30 4,160232,1,0.0,0.0,0,0.0,4,1.0232464,20.460204,1.0,1,1.1,0.9,27.46,0.0,0,0
CORPUS CHRISTI 30 5,160233,2,0.0,0.0,0,0.0,4,1.0232464,20.460204,13.8,1,1.1,0.9,27.46,0.0,0,0
TIVOLI 5 1,160234,1,0.0,0.0,0,0.0,7,1.0364555,11.026593,345.0,1,1.1,0.9,27.46,0.01,0,0
TIVOLI 5 2,160235,1,0.0,0.0,0,0.0,7,1.0412514,6.802041,138.0,1,1.1,0.9,27.47,0.01,0,0
TIVOLI 5 3,160236,2,0.0,0.0,0,0.0,7,1.04,11.626839,18.0,1,1.1,0.9,27.46,0.0,0,0
TIVOLI 5 4,160237,2,0.0,0.0,0,0.0,7,1.04,11.880685,24.0,1,1.1,0.9,27.46,0.0,0,0
TIVOLI 5 5,160238,2,0.0,0.0,0,0.0,7,1.0412514,6.802041,24.0,1,1.1,0.9,27.47,0.01,0,0
